"Country_Name","Market_Year","Domestic.Consumption","Population","Consumption.per.Capita","alpha.3"
"Ecuador",1965,108,5243977,0.0205950560042502,"ECU"
"Ecuador",1966,113,5399422,0.0209281660148068,"ECU"
"Ecuador",1967,116,5560012,0.0208632643238899,"ECU"
"Ecuador",1968,120,5725459,0.0209590183075278,"ECU"
"Ecuador",1969,125,5895367,0.0212030904946206,"ECU"
"Ecuador",1970,131,6069376,0.0215837674251851,"ECU"
"Ecuador",1971,134,6247418,0.0214488609534371,"ECU"
"Ecuador",1972,140,6429379,0.021775042348569,"ECU"
"Ecuador",1973,144,6614843,0.02176922415241,"ECU"
"Ecuador",1974,150,6803280,0.0220481885208311,"ECU"
"Ecuador",1975,157,6994334,0.0224467404616365,"ECU"
"Ecuador",1976,165,7187787,0.0229556051118376,"ECU"
"Ecuador",1977,175,7383724,0.0237007775480232,"ECU"
"Ecuador",1978,195,7582353,0.0257176103512986,"ECU"
"Ecuador",1979,203,7784072,0.026078895467565,"ECU"
"Ecuador",1980,211,7989186,0.0264107006646234,"ECU"
"Ecuador",1981,220,8197652,0.0268369528250284,"ECU"
"Ecuador",1982,230,8409397,0.0273503557984003,"ECU"
"Ecuador",1983,240,8624594,0.0278273968606522,"ECU"
"Ecuador",1984,245,8843462,0.0277040824057366,"ECU"
"Ecuador",1985,260,9066109,0.0286782345105271,"ECU"
"Ecuador",1986,271,9292474,0.0291633853374247,"ECU"
"Ecuador",1987,282,9522360,0.0296145073280153,"ECU"
"Ecuador",1988,282,9755579,0.0289065364546789,"ECU"
"Ecuador",1989,285,9991870,0.0285231893529439,"ECU"
"Ecuador",1990,301,10230934,0.029420578805415,"ECU"
"Ecuador",1991,293,10472475,0.0279781045072917,"ECU"
"Ecuador",1992,298,10716129,0.0278085491505375,"ECU"
"Ecuador",1993,300,10961466,0.0273686019734951,"ECU"
"Ecuador",1994,300,11208001,0.0267665929009107,"ECU"
"Ecuador",1995,300,11455204,0.0261889705325195,"ECU"
"Ecuador",1996,300,11703174,0.0256340715775054,"ECU"
"Ecuador",1997,300,11951452,0.0251015525142886,"ECU"
"Ecuador",1998,308,12198449,0.0252491115878748,"ECU"
"Ecuador",1999,310,12442115,0.0249153781330586,"ECU"
"Ecuador",2000,316,12681123,0.0249189287100204,"ECU"
"Ecuador",2001,310,12914667,0.0240037160849753,"ECU"
"Ecuador",2002,310,13143465,0.0235858656754516,"ECU"
"Ecuador",2003,300,13369678,0.022438835101339,"ECU"
"Ecuador",2004,297,13596388,0.0218440368133066,"ECU"
"Ecuador",2005,140,13825847,0.0101259619030935,"ECU"
"Ecuador",2006,145,14059384,0.0103133963763989,"ECU"
"Ecuador",2007,151,14296557,0.0105619835600977,"ECU"
"Ecuador",2008,155,14535739,0.0106633725330374,"ECU"
"Ecuador",2009,167,14774424,0.0113033171377781,"ECU"
"Ecuador",2010,159,15011117,0.0105921498047081,"ECU"
"Ecuador",2011,205,15243883,0.0134480171489115,"ECU"
"Ecuador",2012,239,15474102,0.0154451612119398,"ECU"
"Ecuador",2013,260,15707474,0.0165526296589764,"ECU"
"Ecuador",2014,265,15951838,0.0166125057187767,"ECU"
"Ecuador",2015,265,16212020,0.0163458964398021,"ECU"
"Ecuador",2016,265,16491115,0.0160692591131649,"ECU"
"Ecuador",2017,217,16785361,0.0129279316661703,"ECU"
"Ecuador",2018,232,17084357,0.01357967408431,"ECU"
"Egypt",2003,50,72826097,0.000686567069494333,"EGY"
"Egypt",2004,50,74172073,0.000674108164672706,"EGY"
"Egypt",2005,75,75523569,0.000993067475399633,"EGY"
"Egypt",2006,80,76873663,0.00104066850567534,"EGY"
"Egypt",2007,105,78232126,0.00134215961355825,"EGY"
"Egypt",2008,225,79636079,0.00282535256413114,"EGY"
"Egypt",2009,275,81134798,0.0033894211457826,"EGY"
"Egypt",2010,150,82761235,0.00181244274568885,"EGY"
"Egypt",2011,250,84529250,0.00295755611223334,"EGY"
"Egypt",2012,500,86422240,0.00578554779417891,"EGY"
"Egypt",2013,450,88404640,0.00509023055803406,"EGY"
"Egypt",2014,430,90424654,0.00475534028584726,"EGY"
"Egypt",2015,480,92442547,0.00519241426785872,"EGY"
"Egypt",2016,525,94447072,0.00555866888070389,"EGY"
"Egypt",2017,630,96442593,0.00653238346671164,"EGY"
"Egypt",2018,800,98423595,0.00812813228372729,"EGY"
"El Salvador",1961,104,2846600,0.0365348134616736,"SLV"
"El Salvador",1962,106,2931192,0.0361627624529543,"SLV"
"El Salvador",1963,110,3019224,0.0364332027037411,"SLV"
"El Salvador",1964,122,3109563,0.0392338087377551,"SLV"
"El Salvador",1965,125,3201313,0.0390464787416913,"SLV"
"El Salvador",1966,130,3293952,0.0394662703038781,"SLV"
"El Salvador",1967,136,3387383,0.0401489881716948,"SLV"
"El Salvador",1968,140,3481624,0.0402111198681994,"SLV"
"El Salvador",1969,145,3576838,0.0405385986169908,"SLV"
"El Salvador",1970,147,3673068,0.0400210396322638,"SLV"
"El Salvador",1971,158,3770059,0.0419091584508359,"SLV"
"El Salvador",1972,160,3867309,0.0413724375269729,"SLV"
"El Salvador",1973,168,3964270,0.042378546365409,"SLV"
"El Salvador",1974,171,4060260,0.0421155295473689,"SLV"
"El Salvador",1975,177,4154692,0.0426024359928486,"SLV"
"El Salvador",1976,180,4247502,0.0423778493806477,"SLV"
"El Salvador",1977,185,4338458,0.0426418787504685,"SLV"
"El Salvador",1978,190,4426675,0.0429216059457719,"SLV"
"El Salvador",1979,195,4511129,0.0432264295700699,"SLV"
"El Salvador",1980,200,4591134,0.0435622223180591,"SLV"
"El Salvador",1981,200,4666364,0.0428599226292677,"SLV"
"El Salvador",1982,200,4737257,0.042218524348584,"SLV"
"El Salvador",1983,200,4804935,0.0416238721231401,"SLV"
"El Salvador",1984,200,4871035,0.0410590357080169,"SLV"
"El Salvador",1985,200,4936807,0.0405120151547346,"SLV"
"El Salvador",1986,180,5002336,0.0359831886542607,"SLV"
"El Salvador",1987,180,5067537,0.0355202142579324,"SLV"
"El Salvador",1988,169,5133274,0.0329224584543899,"SLV"
"El Salvador",1989,160,5200602,0.0307656690513906,"SLV"
"El Salvador",1990,180,5270079,0.0341550857207264,"SLV"
"El Salvador",1991,180,5342198,0.0336939963662897,"SLV"
"El Salvador",1992,184,5416323,0.0339713861230211,"SLV"
"El Salvador",1993,217,5490477,0.0395229776939235,"SLV"
"El Salvador",1994,230,5561919,0.0413526338661171,"SLV"
"El Salvador",1995,235,5628600,0.041751057101233,"SLV"
"El Salvador",1996,270,5689938,0.0474521866494855,"SLV"
"El Salvador",1997,230,5746284,0.0400258671517106,"SLV"
"El Salvador",1998,235,5797765,0.0405328605074542,"SLV"
"El Salvador",1999,227,5844846,0.038837635756357,"SLV"
"El Salvador",2000,167,5887936,0.0283630800334786,"SLV"
"El Salvador",2001,151,5927006,0.025476606569995,"SLV"
"El Salvador",2002,144,5962136,0.0241524178582978,"SLV"
"El Salvador",2003,142,5994077,0.0236900526970207,"SLV"
"El Salvador",2004,139,6023797,0.0230751467886451,"SLV"
"El Salvador",2005,202,6052123,0.0333767175584502,"SLV"
"El Salvador",2006,196,6079399,0.0322400289897077,"SLV"
"El Salvador",2007,192,6105810,0.031445459324807,"SLV"
"El Salvador",2008,161,6131764,0.0262567182950942,"SLV"
"El Salvador",2009,167,6157686,0.0271205774376933,"SLV"
"El Salvador",2010,181,6183875,0.0292696731418407,"SLV"
"El Salvador",2011,347,6210568,0.0558725063472455,"SLV"
"El Salvador",2012,311,6237923,0.0498563383998167,"SLV"
"El Salvador",2013,235,6266070,0.0375035708187109,"SLV"
"El Salvador",2014,255,6295128,0.0405075162887871,"SLV"
"El Salvador",2015,275,6325124,0.0434774085061415,"SLV"
"El Salvador",2016,275,6356143,0.0432652317608336,"SLV"
"El Salvador",2017,265,6388122,0.0414832403012967,"SLV"
"El Salvador",2018,280,6420744,0.0436086534519987,"SLV"
"Equatorial Guinea",1961,10,258791,0.038641220135167,"GNQ"
"Equatorial Guinea",1962,10,262219,0.0381360618414379,"GNQ"
"Equatorial Guinea",1963,10,266000,0.037593984962406,"GNQ"
"Equatorial Guinea",1964,10,270618,0.0369524569688639,"GNQ"
"Equatorial Guinea",1965,10,276300,0.0361925443358668,"GNQ"
"Equatorial Guinea",1966,11,283506,0.0387998843057995,"GNQ"
"Equatorial Guinea",1967,10,291790,0.034271222454505,"GNQ"
"Equatorial Guinea",1968,11,299413,0.0367385517662894,"GNQ"
"Equatorial Guinea",1969,11,304000,0.0361842105263158,"GNQ"
"Equatorial Guinea",1970,10,303982,0.0328966846721187,"GNQ"
"Equatorial Guinea",1971,10,298846,0.0334620506883144,"GNQ"
"Equatorial Guinea",1972,11,289501,0.0379964145201571,"GNQ"
"Equatorial Guinea",1973,10,277646,0.0360170865058384,"GNQ"
"Equatorial Guinea",1974,10,265771,0.0376263775957497,"GNQ"
"Equatorial Guinea",1975,10,255800,0.0390930414386239,"GNQ"
"Equatorial Guinea",1976,10,247962,0.0403287600519434,"GNQ"
"Equatorial Guinea",1977,10,242156,0.0412956936850625,"GNQ"
"Equatorial Guinea",1978,9,239678,0.0375503800932918,"GNQ"
"Equatorial Guinea",1979,8,241980,0.0330605835192991,"GNQ"
"Equatorial Guinea",1980,8,249929,0.0320090905817252,"GNQ"
"Equatorial Guinea",1981,8,264374,0.0302601617405645,"GNQ"
"Equatorial Guinea",1982,7,284630,0.0245933316937779,"GNQ"
"Equatorial Guinea",1983,7,308206,0.0227120821788025,"GNQ"
"Equatorial Guinea",1984,7,331552,0.0211128269472059,"GNQ"
"Equatorial Guinea",1985,6,352118,0.0170397423590955,"GNQ"
"Equatorial Guinea",1986,6,369023,0.0162591491587245,"GNQ"
"Equatorial Guinea",1987,6,382981,0.0156665735375906,"GNQ"
"Equatorial Guinea",1988,6,394961,0.0151913733254676,"GNQ"
"Equatorial Guinea",1989,6,406620,0.0147557916482219,"GNQ"
"Equatorial Guinea",1990,6,419188,0.0143133868335926,"GNQ"
"Equatorial Guinea",1991,6,432853,0.0138615188066156,"GNQ"
"Equatorial Guinea",1992,11,447266,0.0245938658426976,"GNQ"
"Equatorial Guinea",1993,14,462637,0.0302613063805965,"GNQ"
"Equatorial Guinea",1994,0,479098,0,"GNQ"
"Equatorial Guinea",1995,0,496768,0,"GNQ"
"Equatorial Guinea",1996,0,515853,0,"GNQ"
"Equatorial Guinea",1997,0,536460,0,"GNQ"
"Equatorial Guinea",1998,0,558492,0,"GNQ"
"Equatorial Guinea",1999,0,581770,0,"GNQ"
"Equatorial Guinea",2000,0,606181,0,"GNQ"
"Equatorial Guinea",2001,0,631666,0,"GNQ"
"Equatorial Guinea",2002,0,658384,0,"GNQ"
"Equatorial Guinea",2003,0,686664,0,"GNQ"
"Equatorial Guinea",2004,2,716949,0.00278959870227868,"GNQ"
"Ethiopia",1961,750,22671191,0.033081632103051,"ETH"
"Ethiopia",1962,792,23221389,0.0341064869117002,"ETH"
"Ethiopia",1963,845,23798430,0.0355065439190737,"ETH"
"Ethiopia",1964,877,24397022,0.0359470102539564,"ETH"
"Ethiopia",1965,932,25013626,0.0372596919774846,"ETH"
"Ethiopia",1966,967,25641044,0.0377129729975113,"ETH"
"Ethiopia",1967,1005,26280132,0.038241817050234,"ETH"
"Ethiopia",1968,1045,26944390,0.0387835835214677,"ETH"
"Ethiopia",1969,1080,27652709,0.0390558480183623,"ETH"
"Ethiopia",1970,1120,28415077,0.0394156947032028,"ETH"
"Ethiopia",1971,1170,29248643,0.0400018558125927,"ETH"
"Ethiopia",1972,1225,30140804,0.0406425787447475,"ETH"
"Ethiopia",1973,1270,31036662,0.0409193488655449,"ETH"
"Ethiopia",1974,1346,31861352,0.0422455393606649,"ETH"
"Ethiopia",1975,1437,32566854,0.0441246182391459,"ETH"
"Ethiopia",1976,1600,33128149,0.0482972954510679,"ETH"
"Ethiopia",1977,1733,33577242,0.0516123390956291,"ETH"
"Ethiopia",1978,1789,33993301,0.0526280163259226,"ETH"
"Ethiopia",1979,1710,34487799,0.0495827524394932,"ETH"
"Ethiopia",1980,1633,35141712,0.0464689938839633,"ETH"
"Ethiopia",1981,1600,35984528,0.0444635538918282,"ETH"
"Ethiopia",1982,1616,36995248,0.0436812857694588,"ETH"
"Ethiopia",1983,1642,38142674,0.0430488958377695,"ETH"
"Ethiopia",1984,1572,39374348,0.0399244706223453,"ETH"
"Ethiopia",1985,1500,40652141,0.0368984255958376,"ETH"
"Ethiopia",1986,1540,41965693,0.0366966417068342,"ETH"
"Ethiopia",1987,1666,43329231,0.0384497938585617,"ETH"
"Ethiopia",1988,1477,44757203,0.0330002748384433,"ETH"
"Ethiopia",1989,1650,46272299,0.0356584832752745,"ETH"
"Ethiopia",1990,1600,47887865,0.0334113872063413,"ETH"
"Ethiopia",1991,1900,49609969,0.0382987540266352,"ETH"
"Ethiopia",1992,1600,51423585,0.031114127885094,"ETH"
"Ethiopia",1993,1500,53295566,0.0281449304807083,"ETH"
"Ethiopia",1994,1500,55180998,0.0271832705889082,"ETH"
"Ethiopia",1995,1500,57047908,0.026293689858005,"ETH"
"Ethiopia",1996,1500,58883530,0.0254740162486862,"ETH"
"Ethiopia",1997,1500,60697443,0.0247127378990248,"ETH"
"Ethiopia",1998,1583,62507724,0.0253248702512349,"ETH"
"Ethiopia",1999,1633,64343013,0.0253796010454158,"ETH"
"Ethiopia",2000,1633,66224804,0.0246584346251897,"ETH"
"Ethiopia",2001,1667,68159423,0.0244573666652078,"ETH"
"Ethiopia",2002,1833,70142091,0.0261326683289211,"ETH"
"Ethiopia",2003,1833,72170584,0.0253981594495619,"ETH"
"Ethiopia",2004,1800,74239505,0.0242458513159537,"ETH"
"Ethiopia",2005,1825,76346311,0.0239042329104808,"ETH"
"Ethiopia",2006,1826,78489206,0.0232643454184006,"ETH"
"Ethiopia",2007,2000,80674348,0.0247910277502336,"ETH"
"Ethiopia",2008,2300,82916235,0.027738837876563,"ETH"
"Ethiopia",2009,2500,85233913,0.0293310480770723,"ETH"
"Ethiopia",2010,2800,87639964,0.0319488949128277,"ETH"
"Ethiopia",2011,2860,90139927,0.0317284481492868,"ETH"
"Ethiopia",2012,3050,92726971,0.032892263891592,"ETH"
"Ethiopia",2013,3130,95385785,0.0328141137591938,"ETH"
"Ethiopia",2014,3120,98094253,0.0318061446474341,"ETH"
"Ethiopia",2015,2985,100835458,0.0296026820248092,"ETH"
"Ethiopia",2016,3110,103603501,0.0300182905981141,"ETH"
"Ethiopia",2017,3100,106400024,0.0291353317739853,"ETH"
"Ethiopia",2018,3150,109224559,0.0288396678259877,"ETH"
"European Union",2003,41580,432415939,0.0961574175460725,NA
"European Union",2004,40705,434040236,0.0937816281161546,NA
"European Union",2005,39120,435581949,0.0898108842430475,NA
"European Union",2006,43675,436998049,0.0999432379616871,NA
"European Union",2007,41320,438468400,0.0942371217629366,NA
"European Union",2008,42965,439876674,0.0976751042725216,NA
"European Union",2009,39120,440917800,0.0887240206677979,NA
"European Union",2010,49070,441532412,0.111135669016299,NA
"European Union",2011,41350,440746976,0.0938180004665534,NA
"European Union",2012,45250,441395932,0.102515670670023,NA
"European Union",2013,43275,442469471,0.0978033578275957,NA
"European Union",2014,41475,443576663,0.0935013120832283,NA
"European Union",2015,43870,444543759,0.0986854479718385,NA
"European Union",2016,44495,445485081,0.0998798880090891,NA
"European Union",2017,42345,446132239,0.0949158036525578,NA
"European Union",2018,45700,446786293,0.102286038573704,NA
"Gabon",1961,1,505799,0.00197706994280337,"GAB"
"Gabon",1962,1,511287,0.00195584867207654,"GAB"
"Gabon",1963,1,517580,0.00193206847250667,"GAB"
"Gabon",1964,1,524895,0.00190514293334857,"GAB"
"Gabon",1965,1,533361,0.00187490273942039,"GAB"
"Gabon",1966,1,543112,0.00184124084903298,"GAB"
"Gabon",1967,1,554059,0.00180486193708612,"GAB"
"Gabon",1968,1,565766,0.00176751519179307,"GAB"
"Gabon",1969,1,577646,0.00173116406934351,"GAB"
"Gabon",1970,1,589314,0.00169688824633387,"GAB"
"Gabon",1971,1,600613,0.00166496562678464,"GAB"
"Gabon",1972,1,611704,0.00163477760485464,"GAB"
"Gabon",1973,1,622920,0.00160534258010659,"GAB"
"Gabon",1974,1,634742,0.00157544325095866,"GAB"
"Gabon",1975,1,647536,0.00154431568283462,"GAB"
"Gabon",1976,1,661402,0.00151193978850986,"GAB"
"Gabon",1977,1,676255,0.00147873213506739,"GAB"
"Gabon",1978,1,692077,0.00144492592587241,"GAB"
"Gabon",1979,1,708788,0.00141085910032337,"GAB"
"Gabon",1980,1,726328,0.0013767884481942,"GAB"
"Gabon",1981,1,744696,0.00134282982586183,"GAB"
"Gabon",1982,1,763930,0.00130902045998979,"GAB"
"Gabon",1983,1,784061,0.00127541096929958,"GAB"
"Gabon",1984,1,805115,0.00124205858790359,"GAB"
"Gabon",1985,1,827108,0.00120903195229644,"GAB"
"Gabon",1986,1,850048,0.0011764041560006,"GAB"
"Gabon",1987,1,873867,0.0011443388982534,"GAB"
"Gabon",1988,1,898469,0.00111300445535683,"GAB"
"Gabon",1989,1,923711,0.00108258968443593,"GAB"
"Gabon",1990,0,949488,0,"GAB"
"Gabon",1991,0,975783,0,"GAB"
"Gabon",1992,23,1002579,0.0229408355850262,"GAB"
"Gabon",1993,22,1029778,0.0213638279318455,"GAB"
"Gabon",1994,1,1057255,0.000945845609621141,"GAB"
"Gabon",1995,1,1084946,0.000921704859043676,"GAB"
"Gabon",1996,1,1112955,0.000898508924439892,"GAB"
"Gabon",1997,1,1141338,0.000876164641850179,"GAB"
"Gabon",1998,1,1170061,0.000854656295697404,"GAB"
"Gabon",1999,1,1199052,0.000833992187161191,"GAB"
"Gabon",2000,1,1228360,0.000814093588198899,"GAB"
"Gabon",2001,0,1258003,0,"GAB"
"Gabon",2002,0,1288315,0,"GAB"
"Gabon",2003,0,1319953,0,"GAB"
"Ghana",1961,4,6848295,0.000584086988075134,"GHA"
"Ghana",1962,4,7071971,0.000565613179126442,"GHA"
"Ghana",1963,5,7300116,0.000684920623179138,"GHA"
"Ghana",1964,5,7524472,0.000664498452516004,"GHA"
"Ghana",1965,6,7739473,0.000775246583326798,"GHA"
"Ghana",1966,6,7941412,0.00075553314700207,"GHA"
"Ghana",1967,7,8132803,0.000860711860351222,"GHA"
"Ghana",1968,7,8321770,0.000841167203611732,"GHA"
"Ghana",1969,8,8520015,0.00093896548304199,"GHA"
"Ghana",1970,9,8735495,0.00103027933734723,"GHA"
"Ghana",1971,10,8973244,0.00111442417034464,"GHA"
"Ghana",1972,11,9229631,0.00119181362721868,"GHA"
"Ghana",1973,12,9493556,0.00126401529627044,"GHA"
"Ghana",1974,13,9749104,0.00133345587450908,"GHA"
"Ghana",1975,15,9985946,0.00150211106689341,"GHA"
"Ghana",1976,15,10199165,0.00147070863153993,"GHA"
"Ghana",1977,15,10395452,0.00144293870050095,"GHA"
"Ghana",1978,10,10590261,0.000944263791043488,"GHA"
"Ghana",1979,8,10805314,0.000740376448106922,"GHA"
"Ghana",1980,8,11056116,0.000723581409601708,"GHA"
"Ghana",1981,8,11348289,0.000704952085728518,"GHA"
"Ghana",1982,9,11676823,0.000770757593910604,"GHA"
"Ghana",1983,8,12033575,0.000664806593219388,"GHA"
"Ghana",1984,8,12405660,0.000644866939767816,"GHA"
"Ghana",1985,8,12783613,0.000625801172172531,"GHA"
"Ghana",1986,7,13164837,0.000531719458433097,"GHA"
"Ghana",1987,7,13552021,0.000516528125214682,"GHA"
"Ghana",1988,7,13947042,0.000501898538772594,"GHA"
"Ghana",1989,7,14353410,0.000487688988191656,"GHA"
"Ghana",1990,7,14773277,0.000473828521593415,"GHA"
"Ghana",1991,10,15207367,0.000657576028776053,"GHA"
"Ghana",1992,10,15653336,0.000638841458459717,"GHA"
"Ghana",1993,5,16106765,0.000310428568368633,"GHA"
"Ghana",1994,17,16561674,0.00102646628595636,"GHA"
"Ghana",1995,28,17014057,0.00164569802487437,"GHA"
"Ghana",1996,28,17462496,0.00160343630143136,"GHA"
"Ghana",1997,3,17908985,0.000167513680981921,"GHA"
"Ghana",1998,3,18357156,0.00016342400750966,"GHA"
"Ghana",1999,1,18812359,5.31565445885867e-05,"GHA"
"Ghana",2000,1,19278856,5.18702976981622e-05,"GHA"
"Ghana",2001,1,19756928,5.06151563643903e-05,"GHA"
"Ghana",2002,1,20246381,4.93915431108404e-05,"GHA"
"Ghana",2003,1,20750299,4.81920766539316e-05,"GHA"
"Ghana",2004,1,21272323,4.70094403888094e-05,"GHA"
"Ghana",2005,1,21814642,4.58407706163594e-05,"GHA"
"Ghana",2006,1,22379055,4.46846392754296e-05,"GHA"
"Ghana",2007,1,22963946,4.35465228841768e-05,"GHA"
"Ghana",2008,1,23563825,4.24379318722661e-05,"GHA"
"Ghana",2009,1,24170940,4.13719946348797e-05,"GHA"
"Ghana",2010,1,24779619,4.03557455826904e-05,"GHA"
"Ghana",2011,1,25387710,3.93891374999951e-05,"GHA"
"Ghana",2012,1,25996449,3.84667921376493e-05,"GHA"
"Ghana",2013,1,26607642,3.75831875669404e-05,"GHA"
"Ghana",2014,1,27224472,3.67316581934078e-05,"GHA"
"Ghana",2015,2,27849205,7.18153354826466e-05,"GHA"
"Ghana",2016,2,28481946,7.02199210685955e-05,"GHA"
"Ghana",2017,3,29121471,0.000103016774118313,"GHA"
"Ghana",2018,3,29767108,0.000100782380337384,"GHA"
"Guatemala",1961,180,4336143,0.0415115460906156,"GTM"
"Guatemala",1962,187,4464249,0.0418883444897451,"GTM"
"Guatemala",1963,194,4595510,0.0422151186701802,"GTM"
"Guatemala",1964,200,4730540,0.0422784713795888,"GTM"
"Guatemala",1965,210,4869716,0.043123664706525,"GTM"
"Guatemala",1966,215,5013153,0.0428871809817095,"GTM"
"Guatemala",1967,220,5160609,0.0426306275092726,"GTM"
"Guatemala",1968,227,5311615,0.0427365311680158,"GTM"
"Guatemala",1969,235,5465512,0.0429968866594749,"GTM"
"Guatemala",1970,230,5621792,0.0409122215834382,"GTM"
"Guatemala",1971,246,5780480,0.042557019486271,"GTM"
"Guatemala",1972,250,5941567,0.0420764421237697,"GTM"
"Guatemala",1973,263,6104530,0.0430827598521098,"GTM"
"Guatemala",1974,274,6268707,0.0437091731995131,"GTM"
"Guatemala",1975,283,6433728,0.0439869388323535,"GTM"
"Guatemala",1976,290,6599214,0.0439446273450141,"GTM"
"Guatemala",1977,298,6765516,0.0440468990096247,"GTM"
"Guatemala",1978,305,6933906,0.0439867514788923,"GTM"
"Guatemala",1979,310,7106145,0.0436242153797875,"GTM"
"Guatemala",1980,311,7283459,0.0426994920957199,"GTM"
"Guatemala",1981,321,7466488,0.0429921001681112,"GTM"
"Guatemala",1982,325,7654819,0.0424569150491997,"GTM"
"Guatemala",1983,335,7847472,0.0426889066950478,"GTM"
"Guatemala",1984,340,8042897,0.0422733251463994,"GTM"
"Guatemala",1985,330,8240060,0.0400482520758344,"GTM"
"Guatemala",1986,300,8438604,0.035550903917283,"GTM"
"Guatemala",1987,300,8639108,0.0347258073402949,"GTM"
"Guatemala",1988,300,8842575,0.0339267690689646,"GTM"
"Guatemala",1989,305,9050465,0.0336999259154088,"GTM"
"Guatemala",1990,310,9263813,0.0334635424959463,"GTM"
"Guatemala",1991,310,9483270,0.0326891462544038,"GTM"
"Guatemala",1992,310,9708544,0.0319306375909714,"GTM"
"Guatemala",1993,310,9938692,0.031191227175568,"GTM"
"Guatemala",1994,301,10172297,0.0295901702437512,"GTM"
"Guatemala",1995,280,10408489,0.0269011188847872,"GTM"
"Guatemala",1996,300,10646674,0.0281778140290573,"GTM"
"Guatemala",1997,285,10887634,0.026176486094224,"GTM"
"Guatemala",1998,350,11133501,0.031436652316284,"GTM"
"Guatemala",1999,400,11387203,0.0351271510659817,"GTM"
"Guatemala",2000,400,11650743,0.0343325743259464,"GTM"
"Guatemala",2001,425,11924946,0.0356395743846555,"GTM"
"Guatemala",2002,420,12208848,0.034401280120778,"GTM"
"Guatemala",2003,510,12500478,0.0407984398676595,"GTM"
"Guatemala",2004,524,12796925,0.040947336957902,"GTM"
"Guatemala",2005,460,13096028,0.0351251539779848,"GTM"
"Guatemala",2006,350,13397021,0.026125210970409,"GTM"
"Guatemala",2007,300,13700327,0.0218972875610925,"GTM"
"Guatemala",2008,315,14006428,0.0224896740268111,"GTM"
"Guatemala",2009,335,14316263,0.0233999612887805,"GTM"
"Guatemala",2010,340,14630417,0.0232392555864949,"GTM"
"Guatemala",2011,425,14948803,0.0284303699767801,"GTM"
"Guatemala",2012,600,15270778,0.0392907289988762,"GTM"
"Guatemala",2013,600,15595821,0.0384718444767993,"GTM"
"Guatemala",2014,552,15923243,0.0346663050987792,"GTM"
"Guatemala",2015,500,16252429,0.0307646321666749,"GTM"
"Guatemala",2016,430,16583060,0.0259300756313973,"GTM"
"Guatemala",2017,455,16914936,0.026899303668663,"GTM"
"Guatemala",2018,485,17247807,0.0281195168753918,"GTM"
"Guinea",1961,2,3552065,0.000563052759451192,"GIN"
"Guinea",1962,2,3611429,0.000553797402634802,"GIN"
"Guinea",1963,2,3672556,0.000544579851199001,"GIN"
"Guinea",1964,2,3735916,0.000535343942422688,"GIN"
"Guinea",1965,2,3801705,0.000526079745798267,"GIN"
"Guinea",1966,3,3870203,0.000775153137962014,"GIN"
"Guinea",1967,3,3941053,0.000761217877557089,"GIN"
"Guinea",1968,3,4013055,0.000747560150558614,"GIN"
"Guinea",1969,3,4084600,0.000734466043186603,"GIN"
"Guinea",1970,4,4154605,0.000962787076027685,"GIN"
"Guinea",1971,4,4223051,0.000947182499098401,"GIN"
"Guinea",1972,4,4290534,0.000932284885750818,"GIN"
"Guinea",1973,4,4357357,0.00091798767004861,"GIN"
"Guinea",1974,5,4424030,0.00113019125096349,"GIN"
"Guinea",1975,5,4491248,0.00111327630983638,"GIN"
"Guinea",1976,6,4559242,0.00131600823119282,"GIN"
"Guinea",1977,6,4628877,0.00129621072238472,"GIN"
"Guinea",1978,6,4702376,0.00127595071087467,"GIN"
"Guinea",1979,6,4782495,0.00125457527922141,"GIN"
"Guinea",1980,6,4871435,0.00123166992888133,"GIN"
"Guinea",1981,6,4969592,0.0012073425746017,"GIN"
"Guinea",1982,6,5077082,0.00118178118848583,"GIN"
"Guinea",1983,6,5195445,0.00115485776483054,"GIN"
"Guinea",1984,6,5326362,0.00112647244028851,"GIN"
"Guinea",1985,6,5470702,0.00109675138583677,"GIN"
"Guinea",1986,6,5629418,0.00106582954046049,"GIN"
"Guinea",1987,6,5801326,0.00103424630851636,"GIN"
"Guinea",1988,6,5982486,0.00100292754550533,"GIN"
"Guinea",1989,6,6167475,0.000972845451339487,"GIN"
"Guinea",1990,6,6352283,0.000944542300775957,"GIN"
"Guinea",1991,6,6534939,0.000918141699562919,"GIN"
"Guinea",1992,25,6716038,0.00372243277956438,"GIN"
"Guinea",1993,63,6897166,0.00913418641801575,"GIN"
"Guinea",1994,33,7081116,0.00466028236227171,"GIN"
"Guinea",1995,50,7269625,0.00687793386866585,"GIN"
"Guinea",1996,50,7463782,0.00669901666474182,"GIN"
"Guinea",1997,50,7662075,0.00652564742579523,"GIN"
"Guinea",1998,50,7860781,0.00636069113234423,"GIN"
"Guinea",1999,50,8054743,0.00620752269811712,"GIN"
"Guinea",2000,50,8240730,0.0060674236384398,"GIN"
"Guinea",2001,50,8417081,0.00594030163188402,"GIN"
"Guinea",2002,50,8586074,0.00582338330650306,"GIN"
"Guinea",2003,50,8753093,0.00571226650967835,"GIN"
"Guinea",2004,50,8925743,0.00560177455254986,"GIN"
"Guinea",2005,50,9109581,0.00548872664944743,"GIN"
"Guinea",2006,50,9307425,0.00537205510654128,"GIN"
"Guinea",2007,40,9518162,0.00420249203575228,"GIN"
